Bonnebosq,14340,705,49.2169841726,0.0847753379537
Bonnemaison,14260,388,49.000289717,-0.584141497421
Bonneville-la-Louvet,14130,771,49.2713124497,0.337656938425
Bonneville-sur-Touques,14800,383,49.3274804651,0.1192573884
Bonnœil,14700,128,48.923940817,-0.370881886676
Bons-Tassilly,14420,386,48.9606022732,-0.234382057539
Bougy,14210,434,49.1074883677,-0.523615477804
Boulon,14220,638,49.0517599433,-0.376200666129
Bourgeauville,14430,111,49.2663347472,0.0603984958948
Bourguébus,14540,1690,49.115683685,-0.28994051717
Branville,14430,224,49.2660986958,0.0241231541548
Fierville-Bray,14190,524,49.0665054656,-0.190200908955
Saint-Gabriel-Brécy,14480,346,49.2752415239,-0.571169165513
Brémoy,14260,216,48.998188083,-0.784140773953
Bretteville-le-Rabet,14190,280,49.02766474,-0.262427267098
Bretteville-l'Orgueilleuse,14740,2577,49.219171663,-0.514400271165
Bretteville-sur-Dives,14170,294,49.0400346676,0.00250388633082
Bretteville-sur-Laize,14680,1736,49.0457390596,-0.331093608679
Bretteville-sur-Odon,14760,3894,49.1687463502,-0.41842471911
Breuil-en-Auge,14130,1014,49.2261551473,0.224460208719
Breuil-en-Bessin,14330,435,49.2529744182,-0.855361594354
Brévedent,14130,169,49.2284433252,0.296089282834
Val-de-Vie,14140,187,48.9609829665,0.163546885368
Bréville-les-Monts,14860,651,49.2359326298,-0.219343966877
Bricqueville,14710,154,49.2872941162,-0.955492286187
Hotot-en-Auge,14430,309,49.1765679767,-0.0678142527822
Brouay,14250,473,49.2126197215,-0.5647588601
Brucourt,14160,119,49.2481435137,-0.106440727511
Bucéels,14250,360,49.1903556276,-0.633935966623
Feuguerolles-Bully,14320,1410,49.1108061241,-0.413095194683
Troarn,14670,3645,49.1933836432,-0.181820726148
Bû-sur-Rouvres,14190,114,49.0290677175,-0.180797608495
Cabourg,14390,3709,49.2814327463,-0.125540111662
Caen,14000,107229,49.1812497463,-0.372499354315
Cagny,14630,1495,49.1542362223,-0.25428026514
Cahagnes,14240,1392,49.0620721131,-0.767475424167
Cahagnolles,14490,256,49.1618907891,-0.774275058242
Caine,14210,130,49.0355784112,-0.515446660583
Cairon,14610,1830,49.2363476273,-0.44331789026
Cambe,14230,628,49.3432181807,-1.01486905581
Cambes-en-Plaine,14610,1467,49.230373833,-0.378741750641
Cambremer,14340,1146,49.1448798076,0.0530755029869
Campagnolles,14500,482,48.8904638257,-0.941078966649
Campandré-Valcongrain,14260,108,48.984105169,-0.586413631153
Ducy-Sainte-Marguerite,14250,137,49.2256837463,-0.620237202235
Mesnil-Mauger,14270,1070,49.0735820141,0.0107212987552
Écrammeville,14710,198,49.3208267341,-0.939337080576
Ellon,14250,476,49.2295773276,-0.685437027151
Émiéville,14630,583,49.1534664843,-0.227255841001
Englesqueville-en-Auge,14800,120,49.3317216465,0.149298308394
Englesqueville-la-Percée,14710,85,49.376893137,-0.951213488854
Épaney,14170,525,48.9476172027,-0.158217256246
Épinay-sur-Odon,14310,657,49.0696657063,-0.625299542521
Épron,14610,1600,49.220295087,-0.363496508668
Équemauville,14600,1358,49.4052112135,0.212013189331
Eraines,14700,334,48.9076698655,-0.153572604958
Ernes,14270,325,49.0112473877,-0.122461340123
Escoville,14850,779,49.2063599751,-0.247242430741
Vendeuvre,14170,704,49.0028753465,-0.0835743772714
Espins,14220,220,48.9996157031,-0.41729320403
Esquay-Notre-Dame,14210,1438,49.1113978619,-0.473144193698
Esquay-sur-Seulles,14400,318,49.271804879,-0.620150263777
Esson,14220,505,48.969108366,-0.456092576165
Estrées-la-Campagne,14190,241,49.0087256393,-0.23965562875
Éterville,14930,1570,49.1517546938,-0.432275824406
Étréham,14400,306,49.3213677929,-0.794655585034
Évrecy,14210,1928,49.095507658,-0.501021282917
Falaise,14700,8343,48.8928772637,-0.194178199762
Fauguernon,14100,245,49.1884792128,0.26678570488
Faulq,14130,342,49.2405138131,0.316959969018
Danvou-la-Ferrière,14770,171,48.9623259667,-0.679260501043
Fierville-les-Parcs,14130,211,49.2455893848,0.230370671153
Firfol,14100,446,49.1564300091,0.319144839608
Fleury-sur-Orne,14123,4422,49.1490872875,-0.378009690989
Folie,14710,126,49.2629653953,-0.969002094274
Folletière-Abenon,14290,145,48.9746734378,0.410515227706
Fontaine-Étoupefour,14790,2137,49.1438630005,-0.45380375699
Fontaine-Henry,14610,487,49.2791477649,-0.461612168474
Fontaine-le-Pin,14190,359,48.9729777956,-0.30109610929
Fontenay-le-Marmion,14320,1747,49.0841336378,-0.348795248855
Fontenay-le-Pesnel,14250,1161,49.1728250124,-0.591476712537
Fontenermont,14380,142,48.8202116666,-1.10501486841
Formentin,14340,223,49.2026914669,0.135162630642
Formigny,14710,241,49.3315825874,-0.895963503168
Foulognes,14240,206,49.1404776717,-0.804593964973
Fourches,14620,226,48.8546441652,-0.0754415327992
Fourneaux-le-Val,14700,168,48.8604674628,-0.270308807783
Fournet,14340,57,49.1990003956,0.113894672769
Fourneville,14600,492,49.3602793286,0.232776047454
Frénouville,14630,1960,49.1325761609,-0.249398246226
Fresne-Camilly,14480,784,49.2536515233,-0.487966823461
Fresné-la-Mère,14700,615,48.8894871991,-0.126406045041
Fresney-le-Puceux,14680,771,49.0684918947,-0.349005672979
Fresney-le-Vieux,14220,277,49.0057053468,-0.384147563076
Fumichon,14590,279,49.1697262089,0.377476010238
Garcelles-Secqueville,14540,797,49.0959985345,-0.276966103023
Gast,14380,217,48.7931791315,-1.06202487188
Gavrus,14210,556,49.1164079059,-0.509898636134
Géfosse-Fontenay,14230,135,49.3627574166,-1.08035823387
Genneville,14600,782,49.3611097773,0.27727529038
Gerrots,14430,53,49.1940089683,0.00265995287878
Giberville,14730,4990,49.178174863,-0.285463466545
Glanville,14950,175,49.2753666831,0.0756208892881
Glos,14100,919,49.1227160765,0.276280487146
Gonneville-sur-Honfleur,14600,848,49.3840525798,0.238210173276
Gonneville-sur-Mer,14510,704,49.2936248282,-0.0371136147784
Gonneville-en-Auge,14810,424,49.2597321193,-0.186774566066
Goupillières,14210,176,49.0332246402,-0.481858048136
Goustranville,14430,190,49.2244032938,-0.11393272422
Gouvix,14680,770,49.0359577234,-0.308602627343
Grainville-Langannerie,14190,746,49.0096934862,-0.275554518218
Grainville-sur-Odon,14210,928,49.1363634687,-0.529877934714
Grandcamp-Maisy,14450,1759,49.3737402505,-1.04589342621
Grandchamp-le-Château,14140,68,49.0828563531,0.078694407363
Grangues,14160,245,49.2600439855,-0.0601368014811
Graye-sur-Mer,14470,633,49.3293512189,-0.484778127363
Grentheville,14540,872,49.1461735293,-0.296939817227
Grimbosq,14220,291,49.0457188971,-0.443156372113
Guéron,14400,246,49.2491416173,-0.704534610279
Hom,14220,2022,48.9841751886,-0.512441105367
Hermanville-sur-Mer,14880,2861,49.2812368037,-0.322359291859
Hermival-les-Vaux,14100,849,49.1669963237,0.294518652714
Hérouville-Saint-Clair,14200,21393,49.207371529,-0.329757617695
Hérouvillette,14850,1160,49.2160925626,-0.256126080542
Heuland,14430,77,49.2587012602,-0.00383922479707
Hiéville,14170,271,49.0209378611,-0.00578238427596
Hoguette,14700,714,48.8547410275,-0.159395523499
Honfleur,14600,7676,49.4101781457,0.229486349747
Hôtellerie,14100,325,49.1422832341,0.407634821098
Hottot-les-Bagues,14250,484,49.1454796189,-0.650097663881
Houblonnière,14340,330,49.1227611972,0.0968990868844
Houlgate,14510,2004,49.2951049424,-0.0644938038383
Hubert-Folie,14540,352,49.1280714275,-0.315458782193
Port-en-Bessin-Huppain,14520,1995,49.3432777928,-0.768650563977
Ifs,14123,11500,49.1422735901,-0.339695812693
Isigny-sur-Mer,14230,2707,49.3082829769,-1.09066299326
Isles-Bardel,14690,67,48.8411197376,-0.347969159925
Janville,14670,366,49.1637304125,-0.161375272684
Jort,14170,313,48.972238305,-0.078849332697
Juaye-Mondaye,14250,671,49.2022895255,-0.693998757242
Jurques,14260,686,49.0207490418,-0.745390670422
Juvigny-sur-Seulles,14250,77,49.1564343548,-0.608969838753
Laize-la-Ville,14320,691,49.0791279323,-0.381239068966
Lande-sur-Drôme,14240,67,49.0726204043,-0.860839806798
Landes-sur-Ajon,14310,406,49.0761670699,-0.570608442224
Langrune-sur-Mer,14830,1722,49.3126935235,-0.37811096095
Lantheuil,14480,651,49.2681126502,-0.519862803664
Rots,14740,1418,49.2211530341,-0.48690055852
Rots,14980,1418,49.2211530341,-0.48690055852
Lassy,14770,346,48.9151460584,-0.678224188946
Léaupartie,14340,97,49.1804864165,0.050287992663
Lécaude,14140,155,49.1019448281,0.0844334291534
Leffard,14700,191,48.9157461841,-0.299129837364
Condé-en-Normandie,14770,5244,48.887632612,-0.592159908196
Condé-en-Normandie,14110,5244,48.887632612,-0.592159908196
Lessard-et-le-Chêne,14140,154,49.0676680334,0.118634691642
Lingèvres,14250,483,49.1761830239,-0.674580443132
Lion-sur-Mer,14780,2494,49.301385887,-0.331647032222
Lisieux,14100,21132,49.1440533634,0.238148865608
Lison,14330,458,49.2393257628,-1.05529281948
Lisores,14140,294,48.9549165208,0.201792340393
Litteau,14490,270,49.156380386,-0.907952261526
Molay-Littry,14330,3093,49.234339012,-0.883640542732
Livry,14240,758,49.1168438407,-0.763704148621
Locheur,14210,267,49.1031209233,-0.555115656583
Loges,14240,117,49.0467144466,-0.802799359399
Loges-Saulces,14700,175,48.8622715524,-0.301390622646
Longraye,14250,241,49.1648543444,-0.706355806214
Longues-sur-Mer,14400,629,49.328664009,-0.694383381849
Longueville,14230,313,49.3374955735,-0.956120569051
Longvillers,14310,370,49.0450996492,-0.64216915273
Loucelles,14250,184,49.2230843509,-0.574006483109
Louvagny,14170,65,48.9511254751,-0.0468397875987
Louvières,14710,77,49.3722401019,-0.922423476757
Louvigny,14111,2766,49.1565150115,-0.396374006907
Luc-sur-Mer,14530,3149,49.3102827243,-0.357529836417
Magny-en-Bessin,14400,159,49.311534552,-0.663467290254
Magny-la-Campagne,14270,553,49.0511868807,-0.102377169701
Magny-le-Freule,14270,319,49.1043685607,-0.0673402370422
Vire Normandie,14500,11597,48.8160323871,-0.877727163513
Maisoncelles-Pelvey,14310,263,49.0595818927,-0.673353526772
Maisoncelles-sur-Ajon,14210,194,49.05791299,-0.540139828609
Maisons,14400,392,49.3182808361,-0.74790129274
Maizet,14210,326,49.0727717102,-0.454753036123
Maizières,14190,452,49.0143796588,-0.168669253363
Maltot,14930,992,49.1326013811,-0.420035334035
Mandeville-en-Bessin,14710,372,49.3079940773,-0.871469873605
Manerbe,14340,551,49.1767871825,0.13924435349
Manneville-la-Pipard,14130,309,49.2624760062,0.225757753867
Manoir,14400,196,49.2869683934,-0.593550207949
Manvieux,14117,127,49.3343080797,-0.658526299806
Marais-la-Chapelle,14620,109,48.8812831902,-0.0229354179526
Marolles,14100,758,49.1373251692,0.366556560857
Martainville,14220,114,48.9448827025,-0.347094508095
Martigny-sur-l'Ante,14700,315,48.8890400562,-0.287147573773
Martragny,14740,372,49.2515491745,-0.602484699868
Mathieu,14920,2031,49.2577351917,-0.367388896777
May-sur-Orne,14320,1800,49.0935569887,-0.383568401305
Merville-Franceville-Plage,14810,2191,49.2711274789,-0.198839479062
Méry-Corbon,14370,1023,49.1355972399,-0.0738489384728
Meslay,14220,248,48.9533361718,-0.391111985322
Mesnil-au-Grain,14260,66,49.0430923192,-0.614695748059
Mesnil-Auzouf,14260,383,48.979101627,-0.73217958346
Mesnil-Benoist,14380,50,48.8691419329,-0.981968703438
Mesnil-Caussois,14380,127,48.8584845584,-1.01166882792
Mesnil-Clinchamps,14380,969,48.8451202093,-0.976976242941
Mesnil-Eudes,14100,278,49.0951991909,0.180466236137
Mesnil-Guillaume,14100,621,49.1042919065,0.284338325431
Mesnil-Patry,14740,284,49.1919998611,-0.545235607796
Mesnil-Robert,14380,208,48.8803151021,-0.972731333735
Mesnil-Simon,14140,167,49.0862968212,0.102962355134
Mesnil-sur-Blangy,14130,168,49.2556354725,0.256526453067
Mesnil-Villement,14690,295,48.8565884411,-0.377165493291
Castilly,14330,294,49.2748931414,-1.01665110836
Meuvaines,14960,147,49.3244780784,-0.574328621859
Mézidon-Canon,14270,4945,49.0793075168,-0.0787123967021
Noyers-Missy,14210,1127,49.1227167738,-0.561546621841
Campigny,14490,194,49.2472137936,-0.800393237693
Canapville,14800,212,49.3151369709,0.133099000146
Canchy,14230,208,49.3294251826,-0.983823782148
Canteloup,14370,197,49.137421023,-0.119257211852
Carcagny,14740,308,49.239087126,-0.624376115581
Cardonville,14230,92,49.3481384021,-1.05190069128
Carpiquet,14650,2391,49.1867641262,-0.455704996165
Cartigny-l'Épinay,14330,316,49.2403229062,-1.00447997654
Castillon,14490,332,49.1988390256,-0.796918151527
Castillon-en-Auge,14140,165,49.0345532739,0.0892726365673
Caumont-l'Éventé,14240,1377,49.0936075957,-0.811260244011
Cauvicourt,14190,471,49.0474558794,-0.256127560522
Cauville,14770,153,48.9519024347,-0.562192597095
Cernay,14290,153,49.0169596707,0.328284260519
Cesny-aux-Vignes,14270,459,49.0876178151,-0.117881851262
Cesny-Bois-Halbout,14220,593,48.9879177728,-0.393074415255
Champ-du-Boult,14380,379,48.7908942706,-0.999019532027
Valorbiquet,14290,647,49.0614281419,0.333929458646
Cheux,14210,1287,49.1696476964,-0.526471456265
Chicheboville,14370,507,49.1041722443,-0.219131317372
Chouain,14250,219,49.210452171,-0.637700758439
Cintheaux,14680,195,49.0664447702,-0.288492329722
Clarbec,14130,380,49.2441869765,0.129897176695
Clécy,14570,1251,48.9028559176,-0.501070767429
Cléville,14370,364,49.1443655499,-0.0947183545744
Clinchamps-sur-Orne,14320,1099,49.0816051359,-0.400840520256
Colleville-sur-Mer,14710,195,49.3490466452,-0.850761879293
Colleville-Montgomery,14880,2320,49.2748796705,-0.303603460722
Colombelles,14460,5973,49.1985475092,-0.295615547054
Colombières,14710,207,49.303102059,-0.989537116649
Colombiers-sur-Seulles,14480,172,49.2978842347,-0.50396899945
Combray,14220,147,48.9460160627,-0.447239102921
Commes,14520,375,49.329631751,-0.742237499318
Condé-sur-Ifs,14270,491,49.0340813845,-0.128414620344
Condé-sur-Seulles,14400,280,49.2222998901,-0.636852599378
Conteville,14540,100,49.089983456,-0.244097388117
Coquainvilliers,14130,864,49.2021616404,0.206283983337
Notre-Dame-d'Estrées-Corbon,14340,236,49.136221038,-0.00936002212305
Cordebugle,14100,144,49.1134277043,0.372867244533
Cordey,14700,141,48.8491889521,-0.225552334417
Cormelles-le-Royal,14123,4807,49.1533586037,-0.324780802824
Cormolain,14240,399,49.1254205033,-0.873145369358
Cossesseville,14690,99,48.8963679216,-0.422296025296
Cottun,14400,196,49.2678383008,-0.784848709164
Coudray-Rabut,14130,312,49.3029860835,0.175495074356
Coulombs,14480,411,49.2475680007,-0.565256128776
Seulline,14310,717,49.030696585,-0.697610532173
Seulline,14260,717,49.030696585,-0.697610532173
Coupesarte,14140,37,49.0572775741,0.106576343853
Courcy,14170,141,48.9708791971,-0.0376994330484
Courseulles-sur-Mer,14470,4221,49.3235874579,-0.4535739174
Courson,14380,432,48.8510206497,-1.08996647217
Courtonne-la-Meurdrac,14100,707,49.1212041277,0.337859582574
Courtonne-les-Deux-Églises,14290,680,49.0885672897,0.382009492576
Courvaudon,14260,211,49.0259968863,-0.58065557569
Crépon,14480,218,49.3159016937,-0.544677826674
Cresserons,14440,1192,49.288039526,-0.352257406708
Cresseveuille,14430,264,49.2418227427,0.0082494769513
Saint-Martin-de-Bienfaite-la-Cressonnière,14290,545,49.03588144,0.352025705975
Creully,14480,1738,49.2839471363,-0.541558812387
Crèvecœur-en-Auge,14340,516,49.1223870892,0.0200175106356
Cricquebœuf,14113,265,49.4026298603,0.136513332909
Cricqueville-en-Auge,14430,185,49.2410070615,-0.0715045797914
Cricqueville-en-Bessin,14450,189,49.3775566265,-1.00164609022
Cristot,14250,209,49.1935524256,-0.571612615451
Crocy,14620,305,48.8792299824,-0.0528672152517
Croisilles,14220,612,49.0019722165,-0.452780150096
Croissanville,14370,480,49.1135061425,-0.106626423152
Crouay,14400,542,49.2697186017,-0.817434729906
Culey-le-Patry,14220,347,48.9563246129,-0.530688951709
Cully,14480,192,49.2519633201,-0.521700666677
Cussy,14400,164,49.2822892383,-0.763405438856
Cuverville,14840,2034,49.1932499721,-0.261113566219
Damblainville,14620,226,48.9184553509,-0.12461521557
Dampierre,14350,126,49.0426743576,-0.86368931337
Danestal,14430,357,49.2452881641,0.0273168644139
Deauville,14800,3740,49.3533390904,0.0764815853513
Démouville,14840,3281,49.1774411758,-0.263013431353
Détroit,14690,93,48.8724311014,-0.344881275942
Deux-Jumeaux,14230,65,49.3561127729,-0.970829308825
Dives-sur-Mer,14160,5814,49.2813660248,-0.0879289002697
Donnay,14220,240,48.9491561155,-0.42618596314
Douville-en-Auge,14430,224,49.2627750882,-0.0200593406628
Douvres-la-Délivrande,14440,5131,49.2937831558,-0.395582956532
Dozulé,14430,2073,49.2319969781,-0.0464002782417
Drubec,14130,110,49.2486497204,0.106802907285
Mittois,14170,159,49.0072805084,0.0347815131293
Monceaux,14100,178,49.1090960086,0.130050816807
Monceaux-en-Bessin,14400,539,49.2500642748,-0.692532398325
Mondeville,14120,9636,49.1760316323,-0.316364774641
Mondrainville,14210,501,49.1395573326,-0.511154434213
Monfréville,14230,103,49.315366118,-1.03665714476
Monteille,14270,152,49.1090605454,0.0459339782662
Montfiquet,14490,89,49.1851231104,-0.89358566575
Montigny,14210,96,49.0412009799,-0.534083396634
Montreuil-en-Auge,14340,50,49.1705588175,0.0650836152689
Monts-en-Bessin,14310,419,49.1235056357,-0.613960912737
Montviette,14140,189,48.9895957205,0.095551476124
Morteaux-Coulibœuf,14620,591,48.919676448,-0.0906637999616
Mosles,14400,376,49.3071652454,-0.824318621805
Mouen,14790,1354,49.1449631851,-0.489977351797
Moulines,14220,264,48.9927965949,-0.342399732426
Moult,14370,2147,49.1137259925,-0.161100497469
Moutiers-en-Auge,14620,113,48.8999233478,0.0186101056061
Moutiers-en-Cinglais,14220,416,49.0237627646,-0.439549417419
Moyaux,14590,1337,49.1955793821,0.359075074645
Mutrécy,14220,366,49.0639779923,-0.42411631642
Neuilly-la-Forêt,14230,461,49.2722425447,-1.0947412876
Vacognes-Neuilly,14210,519,49.086165498,-0.53025228651
Nonant,14400,481,49.2379255815,-0.643094353497
Norolles,14100,290,49.200562523,0.233486806792
Noron-l'Abbaye,14700,325,48.8935905344,-0.245936271766
Noron-la-Poterie,14490,374,49.2232973004,-0.77453007996
Norrey-en-Auge,14620,100,48.914832625,-0.0137704698056
Saint-Manvieu-Norrey,14740,1843,49.1853661643,-0.498433097753
Notre-Dame-de-Livaye,14340,127,49.1169391921,0.0437202688721
Olendon,14170,196,48.9669842716,-0.172560157562
Ondefontaine,14260,335,48.9850932755,-0.686576569412
Orbec,14290,2251,49.0261314816,0.381584529334
Osmanville,14230,582,49.3292275957,-1.08217479637
Oubeaux,14230,219,49.2835654985,-1.05197511246
Ouézy,14270,229,49.0853965336,-0.102961869125
Ouffières,14220,190,49.0252156946,-0.492553586774
Ouilly-du-Houley,14590,223,49.1655630186,0.335621909809
Pont-d'Ouilly,14690,1042,48.8755730426,-0.416750272857
Ouilly-le-Tesson,14190,565,48.9893039709,-0.216385270083
Ouilly-le-Vicomte,14100,863,49.178762177,0.217283809363
Ouistreham,14150,9329,49.2727305899,-0.258571057858
Ouville-la-Bien-Tournée,14170,235,49.0530771873,-0.0292738268634
Parfouru-sur-Odon,14310,194,49.0856952941,-0.608149563885
Pennedepie,14600,298,49.3978391871,0.16144321759
Percy-en-Auge,14270,230,49.0619619091,-0.052400154248
Périers-en-Auge,14160,135,49.2645655371,-0.0914311961097
Périers-sur-le-Dan,14112,493,49.2550598478,-0.340630378853
Périgny,14770,57,48.9179557737,-0.604069510222
Perrières,14170,321,48.9589228299,-0.127300643392
Pertheville-Ners,14700,249,48.873714982,-0.117243744867
Petiville,14390,508,49.2432691667,-0.165277507397
Pierrefitte-en-Auge,14130,156,49.2549572291,0.203663016887
Pierrefitte-en-Cinglais,14690,266,48.9030284423,-0.389514187928
Pierrepont,14690,93,48.8844015919,-0.322184540173
Pin,14590,780,49.2142252369,0.340645604318
Placy,14220,150,48.9816579998,-0.434731963368
Planquery,14490,218,49.1613969224,-0.83544535734
Pont-Farcy,14380,546,48.9434466144,-1.03859144791
Plessis-Grimoult,14770,348,48.9585175868,-0.609138307737
Plumetot,14440,229,49.2767430603,-0.362348850664
Pommeraye,14690,51,48.9085023843,-0.412303546688
Pont-Bellanger,14380,65,48.9365114629,-0.983329436757
Pontécoulant,14110,88,48.8893065834,-0.587806771392
Pont-l'Évêque,14130,4534,49.2793134125,0.188836962693
Potigny,14420,1954,48.9691015599,-0.240482540921
Poussy-la-Campagne,14540,98,49.0778861494,-0.233754836878
Préaux-Bocage,14210,112,49.0524069183,-0.509213051687
Pré-d'Auge,14340,862,49.1517108259,0.143918825072
Prêtreville,14140,443,49.0737154178,0.249330337491
Putot-en-Auge,14430,299,49.2100389854,-0.0632370029505
Putot-en-Bessin,14740,406,49.2112487042,-0.545862398873
Torteval-Quesnay,14240,333,49.1531884654,-0.730798113029
Quetteville,14130,372,49.3503710943,0.303883509658
Ranchy,14400,227,49.2553511974,-0.757954138171
Ranville,14860,1637,49.2279037541,-0.263573522385
Rapilly,14690,47,48.8556093825,-0.344803924579
Repentigny,14340,89,49.1984089965,0.043311353146
Reux,14130,402,49.2793748606,0.155257515481
Reviers,14470,585,49.3010277677,-0.466021014663
Rivière-Saint-Sauveur,14600,2303,49.3992796141,0.263089967541
Rocquancourt,14540,833,49.094536911,-0.316509222834
Rocques,14100,296,49.1712613299,0.250681900795
Roque-Baignard,14340,106,49.1747667494,0.0864185183205
Rosel,14740,577,49.2250769251,-0.455759478555
Roucamps,14260,226,48.9830708498,-0.63602102053
Rouvres,14190,213,49.0009992931,-0.183620498772
Rubercy,14710,146,49.2859104438,-0.880839605681
Rucqueville,14480,138,49.2577864009,-0.584509011437
Rumesnil,14340,96,49.1870069584,0.021366109976
Russy,14710,191,49.3261648219,-0.819456344085
Ryes,14400,502,49.313470413,-0.630511836072
Saint-Aignan-de-Cramesnil,14540,536,49.080219865,-0.284672853252
Saint-André-d'Hébertot,14130,460,49.2983015492,0.283879774065
Saint-André-sur-Orne,14320,1807,49.1244071433,-0.387573986128
Saint-Arnoult,14800,1196,49.3273236973,0.094526425457
Saint-Aubin-d'Arquenay,14970,781,49.2609265697,-0.284374110247
Saint-Aubin-des-Bois,14380,226,48.8355456457,-1.13371180513
Saint-Aubin-sur-Mer,14750,2266,49.3206997386,-0.39354708277
Saint-Benoît-d'Hébertot,14130,401,49.3236253766,0.263943168059
Saint-Côme-de-Fresné,14960,251,49.3239464403,-0.60388861187
Saint-Contest,14280,2471,49.2143967965,-0.395470490591
Sainte-Croix-Grand-Tonne,14740,301,49.2366489087,-0.559468617284
Sainte-Croix-sur-Mer,14480,250,49.3149779221,-0.509795137419
Saint-Denis-de-Mailloc,14100,296,49.094500045,0.310551533097
Saint-Denis-de-Méré,14110,833,48.8643099469,-0.502745602964
Saint-Désir,14100,1663,49.1448961862,0.193270793028
Saint-Étienne-la-Thillaye,14950,448,49.2950872234,0.118975236653
Saint-Gatien-des-Bois,14130,1288,49.3561150715,0.186483993294
Saint-Georges-en-Auge,14140,104,48.9887431059,0.0710656827485
Saint-Germain-d'Ectot,14240,300,49.1181862918,-0.718971806213
Saint-Germain-de-Livet,14100,779,49.0784752171,0.205054634524
Saint-Germain-du-Pert,14230,178,49.3241188738,-1.04256493741
Saint-Germain-la-Blanche-Herbe,14280,2401,49.1950329773,-0.416845979365
Saint-Germain-Langot,14700,320,48.9243340119,-0.324960804378
Saint-Germain-le-Vasson,14190,964,49.0002265563,-0.308069258104
Sainte-Honorine-de-Ducy,14240,131,49.1392329528,-0.785295603495
Sainte-Honorine-des-Pertes,14520,564,49.3496302958,-0.804941749073
Sainte-Honorine-du-Fay,14210,1323,49.0704303719,-0.487983088984
Saint-Hymer,14130,607,49.2452360988,0.168575152486
Saint-Jean-de-Livet,14100,200,49.0937566281,0.240307442096
Saint-Jean-des-Essartiers,14350,212,49.0484878674,-0.81337965252
Saint-Jean-le-Blanc,14770,350,48.9347859943,-0.659556721273
Saint-Jouin,14430,188,49.2215829878,-0.0117781862876
Saint-Julien-le-Faucon,14140,736,49.0706634436,0.0825494648792
Saint-Julien-sur-Calonne,14130,176,49.2903169781,0.230098720968
Saint-Lambert,14570,269,48.938201775,-0.532618463517
Saint-Laurent-de-Condel,14220,473,49.0297056335,-0.398140458098
Saint-Laurent-du-Mont,14340,195,49.1399489975,0.0259229967676
Saint-Laurent-sur-Mer,14710,243,49.3582695746,-0.877754561111
Saint-Léger-Dubosq,14430,169,49.2305453893,-0.0141176629666
Saint-Louet-sur-Seulles,14310,166,49.09845125,-0.674853566371
Saint-Loup-de-Fribois,14340,179,49.1101736364,0.00659878134088
Saint-Loup-Hors,14400,400,49.2638414181,-0.735076401784
Saint-Manvieu-Bocage,14380,545,48.8189341801,-0.962739219719
Saint-Marcouf,14330,97,49.2550475714,-0.997739641631
Sainte-Marguerite-de-Viette,14140,384,49.0136322689,0.0814505908468
Sainte-Marie-Outre-l'Eau,14380,104,48.9287807929,-1.02855162515
Saint-Martin-aux-Chartrains,14130,398,49.3088861974,0.15693209633
Saint-Martin-de-Blagny,14710,130,49.2500502889,-0.940558001404
Saint-Martin-de-Fontenay,14320,2575,49.1185406945,-0.35734688783
Saint-Martin-de-la-Lieue,14100,795,49.1097514145,0.225715066607
Saint-Martin-de-Mailloc,14100,874,49.0889597553,0.287208007066
Saint-Martin-de-Mieux,14700,447,48.874972334,-0.242799593508
Saint-Martin-des-Entrées,14400,649,49.2562056607,-0.667778837323
Saint-Omer,14220,176,48.9309838349,-0.448986139969
Saint-Ouen-du-Mesnil-Oger,14670,211,49.157387459,-0.115384649522
Saint-Ouen-le-Pin,14340,269,49.1501506822,0.10042972179
Saint-Pair,14670,218,49.1666880488,-0.18567574706
Saint-Paul-du-Vernay,14490,778,49.1967954917,-0.757400866006
Saint-Philbert-des-Champs,14130,642,49.2143447197,0.268408713603
Saint-Pierre-Azif,14950,178,49.2931192941,0.0344407342567
Saint-Pierre-Canivet,14700,401,48.9246313324,-0.222357873959
Saint-Pierre-des-Ifs,14100,471,49.1157731876,0.166559260111
Saint-Pierre-du-Bû,14700,494,48.8659494648,-0.201927178309
Saint-Pierre-du-Fresne,14260,200,49.0325966593,-0.768097007576
Saint-Pierre-du-Jonquet,14670,212,49.1639044455,-0.143397801926
Saint-Pierre-du-Mont,14450,76,49.3790849462,-0.977478614064
Saint-Pierre-sur-Dives,14170,3587,49.0125360611,-0.0396182919943
Saint-Rémy,14570,1042,48.9410209306,-0.486100291058
Saint-Samson,14670,322,49.1910934266,-0.154028057259
Saint-Sever-Calvados,14380,1248,48.8194654016,-1.04849499363
Saint-Sylvain,14190,1397,49.055944527,-0.215609382172
Saint-Vaast-en-Auge,14640,99,49.2913416848,0.00458767406628
Saint-Vaast-sur-Seulles,14250,136,49.1381740603,-0.631063315411
Saint-Vigor-des-Mézerets,14770,243,48.9085667304,-0.631723239227
Saint-Vigor-le-Grand,14400,2212,49.2893440572,-0.679535774441
Sallen,14240,296,49.1166588578,-0.850917199674
Sallenelles,14121,313,49.2646928624,-0.233544798083
Sannerville,14940,1792,49.1855207944,-0.221817902588
Saon,14330,231,49.2695369585,-0.864455496346
Saonnet,14330,285,49.2732782646,-0.881878203796
Sassy,14170,208,48.986870332,-0.14476316992
Sept-Frères,14380,383,48.8642702879,-1.0380353147
Sept-Vents,14240,415,49.062205634,-0.84587958476
Soignolles,14190,125,49.0282098004,-0.219109594875
